ADDR | HEX  |       BINARY       | UNSIGNED |   S5 |   S6 |   S7 |  S10 |  S12 |  S16
437  | 369  | 0000_0011_0110_1001 |      873 |    9 |  -23 |  -23 | -151 |  873 |  873
438  | 064  | 0000_0000_0110_0100 |      100 |    4 |  -28 |  -28 |  100 |  100 |  100
439  | 1ca  | 0000_0001_1100_1010 |      458 |   10 |   10 |  -54 |  458 |  458 |  458
43A  | 0ea  | 0000_0000_1110_1010 |      234 |   10 |  -22 |  -22 |  234 |  234 |  234
43B  | 116  | 0000_0001_0001_0110 |      278 |  -10 |   22 |   22 |  278 |  278 |  278
43C  | 0b7  | 0000_0000_1011_0111 |      183 |   -9 |   -9 |   55 |  183 |  183 |  183
43D  | 20e  | 0000_0010_0000_1110 |      526 |   14 |   14 |   14 | -498 |  526 |  526
43E  | 326  | 0000_0011_0010_0110 |      806 |    6 |  -26 |   38 | -218 |  806 |  806
43F  | 151  | 0000_0001_0101_0001 |      337 |  -15 |   17 |  -47 |  337 |  337 |  337
440  | 1f6  | 0000_0001_1111_0110 |      502 |  -10 |  -10 |  -10 |  502 |  502 |  502
441  | 097  | 0000_0000_1001_0111 |      151 |   -9 |   23 |   23 |  151 |  151 |  151
442  | 234  | 0000_0010_0011_0100 |      564 |  -12 |  -12 |   52 | -460 |  564 |  564
443  | 2e2  | 0000_0010_1110_0010 |      738 |    2 |  -30 |  -30 | -286 |  738 |  738
444  | 173  | 0000_0001_0111_0011 |      371 |  -13 |  -13 |  -13 |  371 |  371 |  371
445  | 2ff  | 0000_0010_1111_1111 |      767 |   -1 |   -1 |   -1 | -257 |  767 |  767
446  | 2b5  | 0000_0010_1011_0101 |      693 |  -11 |  -11 |   53 | -331 |  693 |  693
447  | 010  | 0000_0000_0001_0000 |       16 |  -16 |   16 |   16 |   16 |   16 |   16
448  | 2f8  | 0000_0010_1111_1000 |      760 |   -8 |   -8 |   -8 | -264 |  760 |  760
449  | 0bc  | 0000_0000_1011_1100 |      188 |   -4 |   -4 |   60 |  188 |  188 |  188
44A  | 000  | 0000_0000_0000_0000 |        0 |    0 |    0 |    0 |    0 |    0 |    0
44B  | 353  | 0000_0011_0101_0011 |      851 |  -13 |   19 |  -45 | -173 |  851 |  851
44C  | 343  | 0000_0011_0100_0011 |      835 |    3 |    3 |  -61 | -189 |  835 |  835
44D  | 2ea  | 0000_0010_1110_1010 |      746 |   10 |  -22 |  -22 | -278 |  746 |  746
44E  | 38a  | 0000_0011_1000_1010 |      906 |   10 |   10 |   10 | -118 |  906 |  906
44F  | 3fc  | 0000_0011_1111_1100 |     1020 |   -4 |   -4 |   -4 |   -4 | 1020 | 1020
450  | 0b2  | 0000_0000_1011_0010 |      178 |  -14 |  -14 |   50 |  178 |  178 |  178
451  | 113  | 0000_0001_0001_0011 |      275 |  -13 |   19 |   19 |  275 |  275 |  275
452  | 33a  | 0000_0011_0011_1010 |      826 |   -6 |   -6 |   58 | -198 |  826 |  826
453  | 00b  | 0000_0000_0000_1011 |       11 |   11 |   11 |   11 |   11 |   11 |   11
454  | 290  | 0000_0010_1001_0000 |      656 |  -16 |   16 |   16 | -368 |  656 |  656
455  | 14a  | 0000_0001_0100_1010 |      330 |   10 |   10 |  -54 |  330 |  330 |  330
456  | 025  | 0000_0000_0010_0101 |       37 |    5 |  -27 |   37 |   37 |   37 |   37
457  | 1ca  | 0000_0001_1100_1010 |      458 |   10 |   10 |  -54 |  458 |  458 |  458
458  | 312  | 0000_0011_0001_0010 |      786 |  -14 |   18 |   18 | -238 |  786 |  786
459  | 280  | 0000_0010_1000_0000 |      640 |    0 |    0 |    0 | -384 |  640 |  640
45A  | 088  | 0000_0000_1000_1000 |      136 |    8 |    8 |    8 |  136 |  136 |  136
45B  | 196  | 0000_0001_1001_0110 |      406 |  -10 |   22 |   22 |  406 |  406 |  406
45C  | 156  | 0000_0001_0101_0110 |      342 |  -10 |   22 |  -42 |  342 |  342 |  342
45D  | 3a9  | 0000_0011_1010_1001 |      937 |    9 |  -23 |   41 |  -87 |  937 |  937
45E  | 294  | 0000_0010_1001_0100 |      660 |  -12 |   20 |   20 | -364 |  660 |  660
45F  | 10e  | 0000_0001_0000_1110 |      270 |   14 |   14 |   14 |  270 |  270 |  270
460  | 055  | 0000_0000_0101_0101 |       85 |  -11 |   21 |  -43 |   85 |   85 |   85
461  | 1df  | 0000_0001_1101_1111 |      479 |   -1 |   31 |  -33 |  479 |  479 |  479
462  | 1db  | 0000_0001_1101_1011 |      475 |   -5 |   27 |  -37 |  475 |  475 |  475
463  | 279  | 0000_0010_0111_1001 |      633 |   -7 |   -7 |   -7 | -391 |  633 |  633
464  | 1d2  | 0000_0001_1101_0010 |      466 |  -14 |   18 |  -46 |  466 |  466 |  466
465  | 1f7  | 0000_0001_1111_0111 |      503 |   -9 |   -9 |   -9 |  503 |  503 |  503
466  | 00b  | 0000_0000_0000_1011 |       11 |   11 |   11 |   11 |   11 |   11 |   11
467  | 19b  | 0000_0001_1001_1011 |      411 |   -5 |   27 |   27 |  411 |  411 |  411
468  | 3fb  | 0000_0011_1111_1011 |     1019 |   -5 |   -5 |   -5 |   -5 | 1019 | 1019
469  | 05a  | 0000_0000_0101_1010 |       90 |   -6 |   26 |  -38 |   90 |   90 |   90
46A  | 347  | 0000_0011_0100_0111 |      839 |    7 |    7 |  -57 | -185 |  839 |  839
46B  | 3d9  | 0000_0011_1101_1001 |      985 |   -7 |   25 |  -39 |  -39 |  985 |  985
46C  | 31f  | 0000_0011_0001_1111 |      799 |   -1 |   31 |   31 | -225 |  799 |  799
46D  | 354  | 0000_0011_0101_0100 |      852 |  -12 |   20 |  -44 | -172 |  852 |  852
46E  | 3a5  | 0000_0011_1010_0101 |      933 |    5 |  -27 |   37 |  -91 |  933 |  933
46F  | 101  | 0000_0001_0000_0001 |      257 |    1 |    1 |    1 |  257 |  257 |  257
470  | 2e0  | 0000_0010_1110_0000 |      736 |    0 |  -32 |  -32 | -288 |  736 |  736
471  | 05a  | 0000_0000_0101_1010 |       90 |   -6 |   26 |  -38 |   90 |   90 |   90
472  | 331  | 0000_0011_0011_0001 |      817 |  -15 |  -15 |   49 | -207 |  817 |  817
473  | 22d  | 0000_0010_0010_1101 |      557 |   13 |  -19 |   45 | -467 |  557 |  557
474  | 238  | 0000_0010_0011_1000 |      568 |   -8 |   -8 |   56 | -456 |  568 |  568
475  | 3d6  | 0000_0011_1101_0110 |      982 |  -10 |   22 |  -42 |  -42 |  982 |  982
476  | 26f  | 0000_0010_0110_1111 |      623 |   15 |  -17 |  -17 | -401 |  623 |  623
477  | 313  | 0000_0011_0001_0011 |      787 |  -13 |   19 |   19 | -237 |  787 |  787
478  | 07a  | 0000_0000_0111_1010 |      122 |   -6 |   -6 |   -6 |  122 |  122 |  122
479  | 316  | 0000_0011_0001_0110 |      790 |  -10 |   22 |   22 | -234 |  790 |  790
47A  | 334  | 0000_0011_0011_0100 |      820 |  -12 |  -12 |   52 | -204 |  820 |  820
47B  | 11e  | 0000_0001_0001_1110 |      286 |   -2 |   30 |   30 |  286 |  286 |  286
47C  | 327  | 0000_0011_0010_0111 |      807 |    7 |  -25 |   39 | -217 |  807 |  807
47D  | 2a3  | 0000_0010_1010_0011 |      675 |    3 |  -29 |   35 | -349 |  675 |  675
47E  | 20f  | 0000_0010_0000_1111 |      527 |   15 |   15 |   15 | -497 |  527 |  527
47F  | 0e1  | 0000_0000_1110_0001 |      225 |    1 |  -31 |  -31 |  225 |  225 |  225
480  | 0e3  | 0000_0000_1110_0011 |      227 |    3 |  -29 |  -29 |  227 |  227 |  227
481  | 200  | 0000_0010_0000_0000 |      512 |    0 |    0 |    0 | -512 |  512 |  512
482  | 15b  | 0000_0001_0101_1011 |      347 |   -5 |   27 |  -37 |  347 |  347 |  347
483  | 1ee  | 0000_0001_1110_1110 |      494 |   14 |  -18 |  -18 |  494 |  494 |  494
484  | 17a  | 0000_0001_0111_1010 |      378 |   -6 |   -6 |   -6 |  378 |  378 |  378
485  | 32a  | 0000_0011_0010_1010 |      810 |   10 |  -22 |   42 | -214 |  810 |  810
486  | 20b  | 0000_0010_0000_1011 |      523 |   11 |   11 |   11 | -501 |  523 |  523
487  | 133  | 0000_0001_0011_0011 |      307 |  -13 |  -13 |   51 |  307 |  307 |  307
488  | 2a7  | 0000_0010_1010_0111 |      679 |    7 |  -25 |   39 | -345 |  679 |  679
489  | 37c  | 0000_0011_0111_1100 |      892 |   -4 |   -4 |   -4 | -132 |  892 |  892
48A  | 0a3  | 0000_0000_1010_0011 |      163 |    3 |  -29 |   35 |  163 |  163 |  163
48B  | 3e1  | 0000_0011_1110_0001 |      993 |    1 |  -31 |  -31 |  -31 |  993 |  993
48C  | 063  | 0000_0000_0110_0011 |       99 |    3 |  -29 |  -29 |   99 |   99 |   99
48D  | 314  | 0000_0011_0001_0100 |      788 |  -12 |   20 |   20 | -236 |  788 |  788
48E  | 1ac  | 0000_0001_1010_1100 |      428 |   12 |  -20 |   44 |  428 |  428 |  428
48F  | 305  | 0000_0011_0000_0101 |      773 |    5 |    5 |    5 | -251 |  773 |  773
490  | 3ed  | 0000_0011_1110_1101 |     1005 |   13 |  -19 |  -19 |  -19 | 1005 | 1005
491  | 322  | 0000_0011_0010_0010 |      802 |    2 |  -30 |   34 | -222 |  802 |  802
492  | 289  | 0000_0010_1000_1001 |      649 |    9 |    9 |    9 | -375 |  649 |  649
493  | 3a4  | 0000_0011_1010_0100 |      932 |    4 |  -28 |   36 |  -92 |  932 |  932
494  | 0b8  | 0000_0000_1011_1000 |      184 |   -8 |   -8 |   56 |  184 |  184 |  184
495  | 34a  | 0000_0011_0100_1010 |      842 |   10 |   10 |  -54 | -182 |  842 |  842
496  | 1c4  | 0000_0001_1100_0100 |      452 |    4 |    4 |  -60 |  452 |  452 |  452
497  | 09a  | 0000_0000_1001_1010 |      154 |   -6 |   26 |   26 |  154 |  154 |  154
498  | 075  | 0000_0000_0111_0101 |      117 |  -11 |  -11 |  -11 |  117 |  117 |  117
499  | 07e  | 0000_0000_0111_1110 |      126 |   -2 |   -2 |   -2 |  126 |  126 |  126
49A  | 128  | 0000_0001_0010_1000 |      296 |    8 |  -24 |   40 |  296 |  296 |  296
49B  | 0ac  | 0000_0000_1010_1100 |      172 |   12 |  -20 |   44 |  172 |  172 |  172
49C  | 209  | 0000_0010_0000_1001 |      521 |    9 |    9 |    9 | -503 |  521 |  521
49D  | 0b2  | 0000_0000_1011_0010 |      178 |  -14 |  -14 |   50 |  178 |  178 |  178
49E  | 08e  | 0000_0000_1000_1110 |      142 |   14 |   14 |   14 |  142 |  142 |  142
49F  | 03d  | 0000_0000_0011_1101 |       61 |   -3 |   -3 |   61 |   61 |   61 |   61
4A0  | 2c6  | 0000_0010_1100_0110 |      710 |    6 |    6 |  -58 | -314 |  710 |  710
4A1  | 095  | 0000_0000_1001_0101 |      149 |  -11 |   21 |   21 |  149 |  149 |  149
4A2  | 1a5  | 0000_0001_1010_0101 |      421 |    5 |  -27 |   37 |  421 |  421 |  421
4A3  | 219  | 0000_0010_0001_1001 |      537 |   -7 |   25 |   25 | -487 |  537 |  537
4A4  | 1be  | 0000_0001_1011_1110 |      446 |   -2 |   -2 |   62 |  446 |  446 |  446
4A5  | 399  | 0000_0011_1001_1001 |      921 |   -7 |   25 |   25 | -103 |  921 |  921
4A6  | 1ac  | 0000_0001_1010_1100 |      428 |   12 |  -20 |   44 |  428 |  428 |  428
4A7  | 3f1  | 0000_0011_1111_0001 |     1009 |  -15 |  -15 |  -15 |  -15 | 1009 | 1009
4A8  | 137  | 0000_0001_0011_0111 |      311 |   -9 |   -9 |   55 |  311 |  311 |  311
4A9  | 323  | 0000_0011_0010_0011 |      803 |    3 |  -29 |   35 | -221 |  803 |  803
4AA  | 3fd  | 0000_0011_1111_1101 |     1021 |   -3 |   -3 |   -3 |   -3 | 1021 | 1021
4AB  | 0fb  | 0000_0000_1111_1011 |      251 |   -5 |   -5 |   -5 |  251 |  251 |  251
4AC  | 1b3  | 0000_0001_1011_0011 |      435 |  -13 |  -13 |   51 |  435 |  435 |  435
4AD  | 0b3  | 0000_0000_1011_0011 |      179 |  -13 |  -13 |   51 |  179 |  179 |  179
4AE  | 097  | 0000_0000_1001_0111 |      151 |   -9 |   23 |   23 |  151 |  151 |  151
4AF  | 129  | 0000_0001_0010_1001 |      297 |    9 |  -23 |   41 |  297 |  297 |  297
4B0  | 119  | 0000_0001_0001_1001 |      281 |   -7 |   25 |   25 |  281 |  281 |  281
4B1  | 070  | 0000_0000_0111_0000 |      112 |  -16 |  -16 |  -16 |  112 |  112 |  112
4B2  | 356  | 0000_0011_0101_0110 |      854 |  -10 |   22 |  -42 | -170 |  854 |  854
4B3  | 357  | 0000_0011_0101_0111 |      855 |   -9 |   23 |  -41 | -169 |  855 |  855
4B4  | 0fe  | 0000_0000_1111_1110 |      254 |   -2 |   -2 |   -2 |  254 |  254 |  254
4B5  | 301  | 0000_0011_0000_0001 |      769 |    1 |    1 |    1 | -255 |  769 |  769
4B6  | 2d1  | 0000_0010_1101_0001 |      721 |  -15 |   17 |  -47 | -303 |  721 |  721
4B7  | 349  | 0000_0011_0100_1001 |      841 |    9 |    9 |  -55 | -183 |  841 |  841
4B8  | 39f  | 0000_0011_1001_1111 |      927 |   -1 |   31 |   31 |  -97 |  927 |  927
4B9  | 0d8  | 0000_0000_1101_1000 |      216 |   -8 |   24 |  -40 |  216 |  216 |  216
4BA  | 320  | 0000_0011_0010_0000 |      800 |    0 |  -32 |   32 | -224 |  800 |  800
4BB  | 261  | 0000_0010_0110_0001 |      609 |    1 |  -31 |  -31 | -415 |  609 |  609
4BC  | 114  | 0000_0001_0001_0100 |      276 |  -12 |   20 |   20 |  276 |  276 |  276
4BD  | 37c  | 0000_0011_0111_1100 |      892 |   -4 |   -4 |   -4 | -132 |  892 |  892
4BE  | 07b  | 0000_0000_0111_1011 |      123 |   -5 |   -5 |   -5 |  123 |  123 |  123
4BF  | 363  | 0000_0011_0110_0011 |      867 |    3 |  -29 |  -29 | -157 |  867 |  867
4C0  | 330  | 0000_0011_0011_0000 |      816 |  -16 |  -16 |   48 | -208 |  816 |  816
4C1  | 267  | 0000_0010_0110_0111 |      615 |    7 |  -25 |  -25 | -409 |  615 |  615
4C2  | 0a2  | 0000_0000_1010_0010 |      162 |    2 |  -30 |   34 |  162 |  162 |  162
4C3  | 206  | 0000_0010_0000_0110 |      518 |    6 |    6 |    6 | -506 |  518 |  518
4C4  | 3f7  | 0000_0011_1111_0111 |     1015 |   -9 |   -9 |   -9 |   -9 | 1015 | 1015
4C5  | 25c  | 0000_0010_0101_1100 |      604 |   -4 |   28 |  -36 | -420 |  604 |  604
4C6  | 032  | 0000_0000_0011_0010 |       50 |  -14 |  -14 |   50 |   50 |   50 |   50
4C7  | 028  | 0000_0000_0010_1000 |       40 |    8 |  -24 |   40 |   40 |   40 |   40
4C8  | 011  | 0000_0000_0001_0001 |       17 |  -15 |   17 |   17 |   17 |   17 |   17
4C9  | 2d6  | 0000_0010_1101_0110 |      726 |  -10 |   22 |  -42 | -298 |  726 |  726
4CA  | 113  | 0000_0001_0001_0011 |      275 |  -13 |   19 |   19 |  275 |  275 |  275
4CB  | 0d5  | 0000_0000_1101_0101 |      213 |  -11 |   21 |  -43 |  213 |  213 |  213
4CC  | 25c  | 0000_0010_0101_1100 |      604 |   -4 |   28 |  -36 | -420 |  604 |  604
4CD  | 3f8  | 0000_0011_1111_1000 |     1016 |   -8 |   -8 |   -8 |   -8 | 1016 | 1016
4CE  | 217  | 0000_0010_0001_0111 |      535 |   -9 |   23 |   23 | -489 |  535 |  535
4CF  | 3ae  | 0000_0011_1010_1110 |      942 |   14 |  -18 |   46 |  -82 |  942 |  942
4D0  | 3b4  | 0000_0011_1011_0100 |      948 |  -12 |  -12 |   52 |  -76 |  948 |  948
4D1  | 3de  | 0000_0011_1101_1110 |      990 |   -2 |   30 |  -34 |  -34 |  990 |  990
4D2  | 3f6  | 0000_0011_1111_0110 |     1014 |  -10 |  -10 |  -10 |  -10 | 1014 | 1014
4D3  | 030  | 0000_0000_0011_0000 |       48 |  -16 |  -16 |   48 |   48 |   48 |   48
4D4  | 33d  | 0000_0011_0011_1101 |      829 |   -3 |   -3 |   61 | -195 |  829 |  829
4D5  | 0ab  | 0000_0000_1010_1011 |      171 |   11 |  -21 |   43 |  171 |  171 |  171
4D6  | 02e  | 0000_0000_0010_1110 |       46 |   14 |  -18 |   46 |   46 |   46 |   46
4D7  | 128  | 0000_0001_0010_1000 |      296 |    8 |  -24 |   40 |  296 |  296 |  296
4D8  | 070  | 0000_0000_0111_0000 |      112 |  -16 |  -16 |  -16 |  112 |  112 |  112
4D9  | 1a5  | 0000_0001_1010_0101 |      421 |    5 |  -27 |   37 |  421 |  421 |  421
4DA  | 3c1  | 0000_0011_1100_0001 |      961 |    1 |    1 |  -63 |  -63 |  961 |  961
4DB  | 04c  | 0000_0000_0100_1100 |       76 |   12 |   12 |  -52 |   76 |   76 |   76
4DC  | 21f  | 0000_0010_0001_1111 |      543 |   -1 |   31 |   31 | -481 |  543 |  543
4DD  | 026  | 0000_0000_0010_0110 |       38 |    6 |  -26 |   38 |   38 |   38 |   38
4DE  | 1b4  | 0000_0001_1011_0100 |      436 |  -12 |  -12 |   52 |  436 |  436 |  436
4DF  | 073  | 0000_0000_0111_0011 |      115 |  -13 |  -13 |  -13 |  115 |  115 |  115
4E0  | 1e2  | 0000_0001_1110_0010 |      482 |    2 |  -30 |  -30 |  482 |  482 |  482
4E1  | 168  | 0000_0001_0110_1000 |      360 |    8 |  -24 |  -24 |  360 |  360 |  360
4E2  | 3c4  | 0000_0011_1100_0100 |      964 |    4 |    4 |  -60 |  -60 |  964 |  964
4E3  | 083  | 0000_0000_1000_0011 |      131 |    3 |    3 |    3 |  131 |  131 |  131
4E4  | 2f2  | 0000_0010_1111_0010 |      754 |  -14 |  -14 |  -14 | -270 |  754 |  754
4E5  | 346  | 0000_0011_0100_0110 |      838 |    6 |    6 |  -58 | -186 |  838 |  838
4E6  | 311  | 0000_0011_0001_0001 |      785 |  -15 |   17 |   17 | -239 |  785 |  785
4E7  | 084  | 0000_0000_1000_0100 |      132 |    4 |    4 |    4 |  132 |  132 |  132
4E8  | 3ac  | 0000_0011_1010_1100 |      940 |   12 |  -20 |   44 |  -84 |  940 |  940
4E9  | 0c2  | 0000_0000_1100_0010 |      194 |    2 |    2 |  -62 |  194 |  194 |  194
4EA  | 24b  | 0000_0010_0100_1011 |      587 |   11 |   11 |  -53 | -437 |  587 |  587
4EB  | 38d  | 0000_0011_1000_1101 |      909 |   13 |   13 |   13 | -115 |  909 |  909
4EC  | 191  | 0000_0001_1001_0001 |      401 |  -15 |   17 |   17 |  401 |  401 |  401
4ED  | 1a6  | 0000_0001_1010_0110 |      422 |    6 |  -26 |   38 |  422 |  422 |  422
4EE  | 13b  | 0000_0001_0011_1011 |      315 |   -5 |   -5 |   59 |  315 |  315 |  315
4EF  | 09d  | 0000_0000_1001_1101 |      157 |   -3 |   29 |   29 |  157 |  157 |  157
4F0  | 1c7  | 0000_0001_1100_0111 |      455 |    7 |    7 |  -57 |  455 |  455 |  455
4F1  | 3b9  | 0000_0011_1011_1001 |      953 |   -7 |   -7 |   57 |  -71 |  953 |  953
4F2  | 1e4  | 0000_0001_1110_0100 |      484 |    4 |  -28 |  -28 |  484 |  484 |  484
4F3  | 1f3  | 0000_0001_1111_0011 |      499 |  -13 |  -13 |  -13 |  499 |  499 |  499
4F4  | 3b1  | 0000_0011_1011_0001 |      945 |  -15 |  -15 |   49 |  -79 |  945 |  945
4F5  | 12f  | 0000_0001_0010_1111 |      303 |   15 |  -17 |   47 |  303 |  303 |  303
4F6  | 24f  | 0000_0010_0100_1111 |      591 |   15 |   15 |  -49 | -433 |  591 |  591
4F7  | 161  | 0000_0001_0110_0001 |      353 |    1 |  -31 |  -31 |  353 |  353 |  353
4F8  | 0fa  | 0000_0000_1111_1010 |      250 |   -6 |   -6 |   -6 |  250 |  250 |  250
4F9  | 2c7  | 0000_0010_1100_0111 |      711 |    7 |    7 |  -57 | -313 |  711 |  711
4FA  | 2b9  | 0000_0010_1011_1001 |      697 |   -7 |   -7 |   57 | -327 |  697 |  697
4FB  | 25f  | 0000_0010_0101_1111 |      607 |   -1 |   31 |  -33 | -417 |  607 |  607
4FC  | 3ae  | 0000_0011_1010_1110 |      942 |   14 |  -18 |   46 |  -82 |  942 |  942
4FD  | 063  | 0000_0000_0110_0011 |       99 |    3 |  -29 |  -29 |   99 |   99 |   99
4FE  | 356  | 0000_0011_0101_0110 |      854 |  -10 |   22 |  -42 | -170 |  854 |  854
4FF  | 1de  | 0000_0001_1101_1110 |      478 |   -2 |   30 |  -34 |  478 |  478 |  478
500  | 381  | 0000_0011_1000_0001 |      897 |    1 |    1 |    1 | -127 |  897 |  897
501  | 1fe  | 0000_0001_1111_1110 |      510 |   -2 |   -2 |   -2 |  510 |  510 |  510
502  | 2a9  | 0000_0010_1010_1001 |      681 |    9 |  -23 |   41 | -343 |  681 |  681
503  | 2b9  | 0000_0010_1011_1001 |      697 |   -7 |   -7 |   57 | -327 |  697 |  697
504  | 023  | 0000_0000_0010_0011 |       35 |    3 |  -29 |   35 |   35 |   35 |   35
505  | 3ce  | 0000_0011_1100_1110 |      974 |   14 |   14 |  -50 |  -50 |  974 |  974
506  | 111  | 0000_0001_0001_0001 |      273 |  -15 |   17 |   17 |  273 |  273 |  273
507  | 0f5  | 0000_0000_1111_0101 |      245 |  -11 |  -11 |  -11 |  245 |  245 |  245
508  | 2e8  | 0000_0010_1110_1000 |      744 |    8 |  -24 |  -24 | -280 |  744 |  744
509  | 022  | 0000_0000_0010_0010 |       34 |    2 |  -30 |   34 |   34 |   34 |   34
50A  | 1a2  | 0000_0001_1010_0010 |      418 |    2 |  -30 |   34 |  418 |  418 |  418
50B  | 3c3  | 0000_0011_1100_0011 |      963 |    3 |    3 |  -61 |  -61 |  963 |  963
50C  | 07f  | 0000_0000_0111_1111 |      127 |   -1 |   -1 |   -1 |  127 |  127 |  127
50D  | 136  | 0000_0001_0011_0110 |      310 |  -10 |  -10 |   54 |  310 |  310 |  310
50E  | 1c9  | 0000_0001_1100_1001 |      457 |    9 |    9 |  -55 |  457 |  457 |  457
50F  | 357  | 0000_0011_0101_0111 |      855 |   -9 |   23 |  -41 | -169 |  855 |  855
510  | 0d8  | 0000_0000_1101_1000 |      216 |   -8 |   24 |  -40 |  216 |  216 |  216
511  | 362  | 0000_0011_0110_0010 |      866 |    2 |  -30 |  -30 | -158 |  866 |  866
512  | 065  | 0000_0000_0110_0101 |      101 |    5 |  -27 |  -27 |  101 |  101 |  101
513  | 0b8  | 0000_0000_1011_1000 |      184 |   -8 |   -8 |   56 |  184 |  184 |  184
514  | 215  | 0000_0010_0001_0101 |      533 |  -11 |   21 |   21 | -491 |  533 |  533
515  | 1ad  | 0000_0001_1010_1101 |      429 |   13 |  -19 |   45 |  429 |  429 |  429
516  | 390  | 0000_0011_1001_0000 |      912 |  -16 |   16 |   16 | -112 |  912 |  912
517  | 1d7  | 0000_0001_1101_0111 |      471 |   -9 |   23 |  -41 |  471 |  471 |  471
518  | 218  | 0000_0010_0001_1000 |      536 |   -8 |   24 |   24 | -488 |  536 |  536
519  | 34a  | 0000_0011_0100_1010 |      842 |   10 |   10 |  -54 | -182 |  842 |  842
51A  | 1e2  | 0000_0001_1110_0010 |      482 |    2 |  -30 |  -30 |  482 |  482 |  482
51B  | 1ad  | 0000_0001_1010_1101 |      429 |   13 |  -19 |   45 |  429 |  429 |  429
51C  | 3ed  | 0000_0011_1110_1101 |     1005 |   13 |  -19 |  -19 |  -19 | 1005 | 1005
51D  | 118  | 0000_0001_0001_1000 |      280 |   -8 |   24 |   24 |  280 |  280 |  280
51E  | 19c  | 0000_0001_1001_1100 |      412 |   -4 |   28 |   28 |  412 |  412 |  412
51F  | 047  | 0000_0000_0100_0111 |       71 |    7 |    7 |  -57 |   71 |   71 |   71
520  | 0cf  | 0000_0000_1100_1111 |      207 |   15 |   15 |  -49 |  207 |  207 |  207
521  | 3cd  | 0000_0011_1100_1101 |      973 |   13 |   13 |  -51 |  -51 |  973 |  973
522  | 113  | 0000_0001_0001_0011 |      275 |  -13 |   19 |   19 |  275 |  275 |  275
523  | 184  | 0000_0001_1000_0100 |      388 |    4 |    4 |    4 |  388 |  388 |  388
524  | 37d  | 0000_0011_0111_1101 |      893 |   -3 |   -3 |   -3 | -131 |  893 |  893
525  | 0c4  | 0000_0000_1100_0100 |      196 |    4 |    4 |  -60 |  196 |  196 |  196
526  | 3a5  | 0000_0011_1010_0101 |      933 |    5 |  -27 |   37 |  -91 |  933 |  933
527  | 0eb  | 0000_0000_1110_1011 |      235 |   11 |  -21 |  -21 |  235 |  235 |  235
528  | 1b2  | 0000_0001_1011_0010 |      434 |  -14 |  -14 |   50 |  434 |  434 |  434
529  | 2f4  | 0000_0010_1111_0100 |      756 |  -12 |  -12 |  -12 | -268 |  756 |  756
52A  | 2d0  | 0000_0010_1101_0000 |      720 |  -16 |   16 |  -48 | -304 |  720 |  720
52B  | 331  | 0000_0011_0011_0001 |      817 |  -15 |  -15 |   49 | -207 |  817 |  817
52C  | 1ec  | 0000_0001_1110_1100 |      492 |   12 |  -20 |  -20 |  492 |  492 |  492
52D  | 29b  | 0000_0010_1001_1011 |      667 |   -5 |   27 |   27 | -357 |  667 |  667
52E  | 0ca  | 0000_0000_1100_1010 |      202 |   10 |   10 |  -54 |  202 |  202 |  202
52F  | 1e2  | 0000_0001_1110_0010 |      482 |    2 |  -30 |  -30 |  482 |  482 |  482
530  | 154  | 0000_0001_0101_0100 |      340 |  -12 |   20 |  -44 |  340 |  340 |  340
531  | 3e3  | 0000_0011_1110_0011 |      995 |    3 |  -29 |  -29 |  -29 |  995 |  995
532  | 222  | 0000_0010_0010_0010 |      546 |    2 |  -30 |   34 | -478 |  546 |  546
533  | 252  | 0000_0010_0101_0010 |      594 |  -14 |   18 |  -46 | -430 |  594 |  594
534  | 20d  | 0000_0010_0000_1101 |      525 |   13 |   13 |   13 | -499 |  525 |  525
535  | 2af  | 0000_0010_1010_1111 |      687 |   15 |  -17 |   47 | -337 |  687 |  687
536  | 3da  | 0000_0011_1101_1010 |      986 |   -6 |   26 |  -38 |  -38 |  986 |  986
537  | 27e  | 0000_0010_0111_1110 |      638 |   -2 |   -2 |   -2 | -386 |  638 |  638
538  | 338  | 0000_0011_0011_1000 |      824 |   -8 |   -8 |   56 | -200 |  824 |  824
539  | 0b0  | 0000_0000_1011_0000 |      176 |  -16 |  -16 |   48 |  176 |  176 |  176
53A  | 3d7  | 0000_0011_1101_0111 |      983 |   -9 |   23 |  -41 |  -41 |  983 |  983
53B  | 146  | 0000_0001_0100_0110 |      326 |    6 |    6 |  -58 |  326 |  326 |  326
53C  | 0fb  | 0000_0000_1111_1011 |      251 |   -5 |   -5 |   -5 |  251 |  251 |  251
53D  | 094  | 0000_0000_1001_0100 |      148 |  -12 |   20 |   20 |  148 |  148 |  148
53E  | 100  | 0000_0001_0000_0000 |      256 |    0 |    0 |    0 |  256 |  256 |  256
53F  | 202  | 0000_0010_0000_0010 |      514 |    2 |    2 |    2 | -510 |  514 |  514
540  | 1d1  | 0000_0001_1101_0001 |      465 |  -15 |   17 |  -47 |  465 |  465 |  465
541  | 154  | 0000_0001_0101_0100 |      340 |  -12 |   20 |  -44 |  340 |  340 |  340
542  | 25b  | 0000_0010_0101_1011 |      603 |   -5 |   27 |  -37 | -421 |  603 |  603
543  | 182  | 0000_0001_1000_0010 |      386 |    2 |    2 |    2 |  386 |  386 |  386
